gameid,homeTeam,homeId,awayTeam,awayId,preShotsHome,preHitsHome,prePenaltiesHome,preShotsAway,preHitsAway,prePenaltiesAway,preShotsTotal,preHitsTotal,prePenaltiesTotal,fightTime,player1Id,player1Name,player2Id,player2Name,postShotsHome,postHitsHome,postPenaltiesHome,postShotsAway,postHitsAway,postPenaltiesAway,postShotsTotal,postHitsTotal,postPenaltiesTotal
2015020382,New Jersey Devils,1,Philadelphia Flyers,4,9.93,15.89,5.96,25.83,21.85,3.97,35.76,37.75,9.93,30:22,8476872.0,Scott Laughton,8476769.0,Bobby Farnham,18.16,25.43,5.45,14.53,21.8,7.27,32.69,47.23,12.71
2015020387,Anaheim Ducks,24,San Jose Sharks,28,19.74,59.23,6.58,26.33,26.33,6.58,46.07,85.56,13.16,09:40,8474230.0,Micheal Haley,8473485.0,Chris Stewart,26.23,25.03,4.77,22.65,29.8,3.58,48.87,54.83,8.34
2015020388,Winnipeg Jets,52,Washington Capitals,15,51.61,29.03,3.23,19.35,32.26,9.68,70.97,61.29,12.9,18:57,8475247.0,Michael Latta,8476885.0,Jacob Trouba,23.62,18.37,6.56,40.69,21.0,3.94,64.31,39.37,10.5
2015020393,St. Louis Blues,19,Toronto Maple Leafs,10,42.0,30.0,3.0,42.0,39.0,3.0,84.0,69.0,6.0,20:19,8475172.0,Nazem Kadri,8470655.0,David Backes,19.66,19.66,7.56,16.63,21.17,3.02,36.29,40.82,10.58
2015020394,Philadelphia Flyers,4,Columbus Blue Jackets,29,26.66,45.12,3.08,29.74,43.06,2.05,56.39,88.18,5.13,58:39,8475808.0,Michael Chaput,8475170.0,Brayden Schenn,44.44,88.89,44.44,44.44,0.0,0.0,88.89,88.89,44.44
2015020396,Vancouver Canucks,23,Boston Bruins,6,32.43,0.0,0.0,0.0,32.43,0.0,32.43,32.43,0.0,02:07,8474736.0,Zac Rinaldo,8473432.0,Derek Dorsett,16.59,20.73,6.22,18.66,14.51,6.22,35.24,35.24,12.44
2015020405,Boston Bruins,6,Nashville Predators,18,14.96,44.88,7.48,32.41,34.9,4.99,47.37,79.78,12.47,24:04,8474600.0,Roman Josi,8473419.0,Brad Marchand,15.03,20.04,11.69,28.39,16.7,5.01,43.41,36.73,16.7
2015020405,Boston Bruins,6,Nashville Predators,18,13.78,43.65,9.19,34.46,36.76,6.89,48.25,80.41,16.08,26:13,8470180.0,Eric Nystrom,8475292.0,Tyler Randell,15.98,19.54,10.66,26.64,14.21,3.55,42.62,33.74,14.21
2015020419,Edmonton Oilers,22,San Jose Sharks,28,15.37,43.04,3.07,24.59,21.52,3.07,39.97,64.56,6.15,19:33,8476915.0,Jujhar Khaira,8475455.0,Brenden Dillon,14.85,28.36,5.4,22.96,14.85,4.05,37.81,43.21,9.45
2015020419,Edmonton Oilers,22,San Jose Sharks,28,14.97,47.06,6.42,27.81,27.81,6.42,42.78,74.87,12.83,28:05,8473989.0,Luke Gazdic,8471371.0,Mike Brown,15.04,21.73,3.34,20.06,8.36,1.67,35.1,30.08,5.01
2015020425,Nashville Predators,18,Chicago Blackhawks,16,79.2,43.2,0.0,14.4,28.8,0.0,93.6,72.0,0.0,08:36,8467890.0,Barret Jackman,8476381.0,Andrew Shaw,21.01,19.84,4.67,38.52,15.18,3.5,59.53,35.02,8.17
2015020425,Nashville Predators,18,Chicago Blackhawks,16,45.26,27.16,6.04,21.12,27.16,6.04,66.39,54.32,12.07,20:00,8468700.0,Paul Gaustad,8471956.0,Andrew Desjardins,21.0,21.0,3.0,42.0,12.0,1.5,63.0,33.0,4.5
2015020426,Winnipeg Jets,52,Columbus Blue Jackets,29,12.2,30.51,6.1,24.41,36.61,0.0,36.61,67.12,6.1,09:54,8470614.0,Mark Stuart,8470169.0,Gregory Campbell,32.34,19.16,4.79,25.15,26.35,7.19,57.49,45.51,11.98
2015020434,Anaheim Ducks,24,Carolina Hurricanes,12,26.03,19.52,4.88,22.77,14.64,3.25,48.8,34.16,8.13,36:57,8468493.0,Ron Hainsey,8470612.0,Ryan Getzlaf,39.05,15.62,2.6,13.02,20.82,0.0,52.06,36.44,2.6
2015020438,Tampa Bay Lightning,14,Washington Capitals,15,47.92,47.92,0.0,11.98,53.91,0.0,59.9,101.83,0.0,10:05,8471663.0,Mike Blunden,8476880.0,Tom Wilson,32.45,25.24,3.61,19.23,16.83,7.21,51.69,42.07,10.82
2015020438,Tampa Bay Lightning,14,Washington Capitals,15,33.76,39.09,5.33,23.1,23.1,5.33,56.86,62.19,10.66,33:55,8476806.0,J.T. Brown,8477220.0,Nate Schmidt,36.81,16.1,0.0,11.5,23.0,6.9,48.31,39.11,6.9
2015020440,St. Louis Blues,19,Dallas Stars,25,49.66,14.19,3.55,17.73,31.92,7.09,67.39,46.11,10.64,17:19,8470655.0,David Backes,8473994.0,Jamie Benn,12.65,18.27,7.03,29.52,25.3,8.43,42.17,43.58,15.46
2015020440,St. Louis Blues,19,Dallas Stars,25,45.53,13.01,6.5,16.26,35.77,9.76,61.79,48.78,16.26,18:28,8474849.0,Antoine Roussel,8476989.0,Petteri Lindbohm,13.0,18.78,7.22,30.34,23.11,5.78,43.34,41.89,13.0
2015020445,New York Islanders,2,New Jersey Devils,1,33.73,19.28,2.41,26.51,16.87,4.82,60.24,36.14,7.23,24:54,8470609.0,Steve Bernier,8476457.0,Adam Larsson,20.51,18.8,5.13,27.35,18.8,6.84,47.86,37.61,11.97
2015020448,Boston Bruins,6,Edmonton Oilers,22,72.36,54.27,0.0,0.0,36.18,0.0,72.36,90.45,0.0,03:21,8474736.0,Zac Rinaldo,8468611.0,Matt Hendricks,45.0,34.53,3.14,21.98,29.3,4.19,66.98,63.84,7.33
2015020449,Pittsburgh Penguins,5,Washington Capitals,15,43.41,46.63,3.22,33.77,45.02,1.61,77.18,91.65,4.82,37:25,8471710.0,Taylor Chorney,8474009.0,Nick Bonino,45.17,21.25,7.97,23.91,21.25,2.66,69.08,42.51,10.63
2015020450,Columbus Blue Jackets,29,Tampa Bay Lightning,14,21.0,30.0,3.0,30.0,36.0,0.0,51.0,66.0,3.0,20:00,8468486.0,Scott Hartnell,8471339.0,Ryan Callahan,27.0,39.0,1.5,25.5,16.5,4.5,52.5,55.5,6.0
2015020456,Philadelphia Flyers,4,Carolina Hurricanes,12,21.68,25.29,5.42,30.71,25.29,3.61,52.38,50.58,9.03,33:13,8474089.0,Brad Malone,8474190.0,Wayne Simmonds,31.6,23.17,8.43,25.28,12.64,2.11,56.88,35.81,10.53
2015020458,Montréal Canadiens,8,San Jose Sharks,28,36.07,21.64,0.0,7.21,54.11,3.61,43.29,75.75,3.61,16:44,8471338.0,Torrey Mitchell,8476624.0,Barclay Goodrow,22.19,16.64,0.0,18.03,31.9,2.77,40.22,48.54,2.77
2015020460,Minnesota Wild,30,Vancouver Canucks,23,35.96,13.36,1.03,28.77,15.41,4.11,64.73,28.77,5.14,58:27,8473432.0,Derek Dorsett,8475613.0,Nate Prosser,0.0,0.0,38.71,38.71,0.0,38.71,38.71,0.0,77.42
2015020463,Dallas Stars,25,Columbus Blue Jackets,29,31.52,14.63,1.13,37.15,21.39,2.25,68.67,36.02,3.38,53:19,8474849.0,Antoine Roussel,8476432.0,Boone Jenner,8.98,8.98,26.93,8.98,17.96,35.91,17.96,26.93,62.84
2015020474,Dallas Stars,25,Calgary Flames,20,31.98,35.54,5.33,30.21,19.55,3.55,62.19,55.08,8.88,33:46,8469544.0,Patrick Sharp,8469770.0,Dennis Wideman,38.88,11.44,0.0,16.01,18.3,4.57,54.89,29.73,4.57
2015020476,Arizona Coyotes,53,Columbus Blue Jackets,29,22.96,45.93,1.77,10.6,24.73,3.53,33.56,70.66,5.3,33:58,8471766.0,Jared Boll,8473722.0,John Scott,32.27,23.05,2.3,18.44,18.44,2.3,50.7,41.49,4.61
2015020484,St. Louis Blues,19,Calgary Flames,20,31.72,15.86,0.0,15.86,63.44,0.0,47.58,79.3,0.0,03:50,8471817.0,Ryan Reaves,8468674.0,Deryk Engelland,18.16,21.36,4.27,37.39,24.57,1.07,55.55,45.93,5.34
2015020488,Columbus Blue Jackets,29,Philadelphia Flyers,4,41.56,22.38,6.39,25.58,35.17,6.39,67.14,57.55,12.79,18:46,8471273.0,Brandon Dubinsky,8474190.0,Wayne Simmonds,23.52,11.76,1.96,26.46,15.68,6.86,49.97,27.44,8.82
2015020495,Tampa Bay Lightning,14,Ottawa Senators,9,0.0,36.0,0.0,0.0,108.0,36.0,0.0,144.0,36.0,01:40,8474697.0,Mark Borowiecki,8470601.0,Braydon Coburn,30.86,15.43,8.23,23.66,22.63,3.09,54.51,38.06,11.31
2015020498,Chicago Blackhawks,16,San Jose Sharks,28,20.75,46.69,0.0,20.75,62.25,0.0,41.5,108.93,0.0,11:35,8471371.0,Mike Brown,8474850.0,Brandon Mashinter,28.37,28.37,4.73,34.27,37.82,1.18,62.64,66.19,5.91
2015020499,New York Islanders,2,Anaheim Ducks,24,20.06,30.08,5.01,25.07,30.08,5.01,45.13,60.17,10.03,12:01,8474709.0,Matt Martin,8476312.0,Josh Manson,27.51,12.5,1.25,27.51,28.76,5.0,55.02,41.26,6.25
2015020501,Pittsburgh Penguins,5,Columbus Blue Jackets,29,35.44,38.39,5.91,23.63,44.3,0.0,59.06,82.69,5.91,20:30,8471273.0,Brandon Dubinsky,8470611.0,Eric Fehr,27.34,27.34,4.56,21.27,50.13,7.59,48.61,77.47,12.15
2015020501,Pittsburgh Penguins,5,Columbus Blue Jackets,29,28.84,31.05,6.65,22.18,42.14,6.65,51.02,73.2,13.31,27:03,8476293.0,Scott Wilson,8476432.0,Boone Jenner,30.96,30.96,1.82,21.85,52.81,5.46,52.81,83.76,7.28
2015020507,Boston Bruins,6,St. Louis Blues,19,38.3,31.21,1.42,29.79,36.88,0.0,68.09,68.09,1.42,42:52,8475292.0,Tyler Randell,8471817.0,Ryan Reaves,17.51,35.02,0.0,21.01,28.02,3.5,38.52,63.04,3.5
2015020508,New York Rangers,3,Anaheim Ducks,24,13.0,51.99,0.0,25.99,38.99,0.0,38.99,90.97,0.0,05:35,8474034.0,Patrick Maroon,8470854.0,Tanner Glass,18.94,24.2,6.31,15.78,15.78,6.31,34.72,39.98,12.62
2015020508,New York Rangers,3,Anaheim Ducks,24,13.47,29.18,4.49,17.96,20.2,6.73,31.42,49.38,11.22,26:48,8470616.0,Ryan Kesler,8476468.0,J.T. Miller,21.78,23.45,6.7,15.08,15.08,5.03,36.85,38.53,11.73
2015020510,Tampa Bay Lightning,14,Vancouver Canucks,23,0.0,30.77,0.0,30.77,61.54,0.0,30.77,92.31,0.0,02:28,8471916.0,Mike Angelidis,8471283.0,Brandon Prust,27.11,14.6,3.13,16.69,18.77,13.56,43.8,33.37,16.69
2015020515,Arizona Coyotes,53,Toronto Maple Leafs,10,23.81,15.15,2.16,36.8,28.14,4.33,60.61,43.3,6.49,28:06,8475180.0,Peter Holland,8477503.0,Max Domi,22.57,24.45,3.76,37.62,16.93,3.76,60.19,41.38,7.52
2015020518,Tampa Bay Lightning,14,Columbus Blue Jackets,29,20.35,12.21,2.04,40.7,34.6,14.25,61.05,46.81,16.28,29:29,8475793.0,Ryan Johansen,8476480.0,Vladislav Namestnikov,19.66,21.63,7.86,19.66,23.59,1.97,39.32,45.22,9.83
2015020519,Washington Capitals,15,Montréal Canadiens,8,19.83,44.63,0.0,19.83,24.79,4.96,39.67,69.42,4.96,12:12,8475797.0,Jarred Tinordi,8476880.0,Tom Wilson,32.64,16.32,5.02,31.38,13.81,2.51,64.02,30.13,7.53
2015020524,Arizona Coyotes,53,Los Angeles Kings,26,23.94,31.12,2.39,26.33,55.05,9.57,50.27,86.17,11.97,25:10,8471231.0,Kyle Chipchura,8475762.0,Derek Forbort,23.71,15.24,10.16,30.48,22.01,5.08,54.19,37.25,15.24
2015020526,Ottawa Senators,9,Boston Bruins,6,25.78,32.23,0.0,51.57,58.01,3.22,77.35,90.24,3.22,18:37,8474697.0,Mark Borowiecki,8474625.0,Jimmy Hayes,15.95,53.64,2.9,31.9,30.45,4.35,47.85,84.09,7.25
2015020527,Florida Panthers,13,Columbus Blue Jackets,29,33.54,55.9,0.0,0.0,55.9,0.0,33.54,111.8,0.0,05:29,8475755.0,Alex Petrovic,8470169.0,Gregory Campbell,28.62,30.82,5.5,16.51,31.92,8.8,45.12,62.73,14.31
2015020529,Dallas Stars,25,St. Louis Blues,19,45.0,15.0,6.0,15.0,33.0,12.0,60.0,48.0,18.0,20:03,8471426.0,Troy Brouwer,8474849.0,Antoine Roussel,30.04,37.55,6.01,25.53,28.54,3.0,55.57,66.08,9.01
2015020529,Dallas Stars,25,St. Louis Blues,19,44.89,14.96,8.98,14.96,32.92,14.96,59.85,47.88,23.94,20:07,8474145.0,Robert Bortuzzo,8468635.0,Travis Moen,30.09,37.61,4.51,25.57,28.58,1.5,55.66,66.19,6.02
2015020532,Colorado Avalanche,21,Arizona Coyotes,53,29.68,25.97,5.56,29.68,27.82,3.71,59.35,53.79,9.27,32:23,8478561.0,Andreas Martinsen,8471703.0,Steve Downie,41.38,13.17,5.64,18.81,9.4,9.4,60.19,22.57,15.05
2015020533,Anaheim Ducks,24,Philadelphia Flyers,4,0.0,64.86,0.0,32.43,0.0,0.0,32.43,64.86,0.0,01:52,8475430.0,Brandon Manning,8470886.0,Clayton Stoner,34.06,25.8,8.26,23.74,18.58,5.16,57.8,44.38,13.42
2015020535,Buffalo Sabres,7,Washington Capitals,15,40.95,27.3,1.95,23.4,17.55,1.95,64.36,44.85,3.9,30:49,8475247.0,Michael Latta,8475235.0,Nicolas Deslauriers,20.56,14.39,2.06,24.67,22.62,4.11,45.23,37.01,6.17
2015020539,Vancouver Canucks,23,Los Angeles Kings,26,0.0,43.64,21.82,43.64,32.73,10.91,43.64,76.36,32.73,05:41,8476388.0,Andrey Pedan,8475325.0,Jordan Nolan,29.83,12.15,4.42,32.03,12.15,7.73,61.86,24.3,12.15
2015020539,Vancouver Canucks,23,Los Angeles Kings,26,0.0,39.24,29.43,39.24,39.24,19.62,39.24,78.47,49.05,06:08,8475188.0,Brayden McNabb,8471283.0,Brandon Prust,30.07,12.25,4.46,32.3,11.14,5.57,62.38,23.39,10.02
2015020541,Boston Bruins,6,Ottawa Senators,9,29.78,28.75,6.16,29.78,34.91,8.21,59.56,63.66,14.38,58:57,8476323.0,Max McCormick,8475157.0,Landon Ferraro,57.14,0.0,285.71,0.0,114.29,285.71,57.14,114.29,571.43
2015020541,Boston Bruins,6,Ottawa Senators,9,29.22,28.21,7.05,29.22,35.26,12.09,58.44,63.48,19.14,59:33,8475661.0,Dave Dziurzynski,8474736.0,Zac Rinaldo,133.33,0.0,533.33,0.0,133.33,133.33,133.33,133.33,666.67
2015020545,Florida Panthers,13,Montréal Canadiens,8,37.46,30.65,6.81,30.65,23.84,10.22,68.12,54.49,17.03,17:39,8468001.0,Derek MacKenzie,8474056.0,P.K. Subban,22.67,32.59,2.83,28.34,29.75,5.67,51.0,62.34,8.5
2015020548,Calgary Flames,20,Anaheim Ducks,24,14.0,24.0,3.0,20.0,13.0,5.0,34.0,37.0,8.0,60:00,8469770.0,Dennis Wideman,8470612.0,Ryan Getzlaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015020549,Edmonton Oilers,22,Los Angeles Kings,26,46.64,33.92,4.24,29.68,50.88,0.0,76.33,84.81,4.24,14:11,8473473.0,Milan Lucic,8477498.0,Darnell Nurse,40.6,17.02,2.62,27.5,18.33,2.62,68.1,35.36,5.24
2015020553,Ottawa Senators,9,New Jersey Devils,1,25.0,35.71,10.71,25.0,17.86,0.0,50.0,53.57,10.71,16:49,8476323.0,Max McCormick,8476769.0,Bobby Farnham,40.29,26.4,1.39,15.28,13.89,6.95,55.58,40.29,8.34
2015020555,San Jose Sharks,28,Philadelphia Flyers,4,29.75,29.75,6.38,19.13,25.5,6.38,48.88,55.25,12.75,28:20,8471762.0,Chris VandeVelde,8474739.0,Tommy Wingels,28.42,30.32,5.68,15.16,20.84,11.37,43.58,51.16,17.05
2015020562,Calgary Flames,20,Los Angeles Kings,26,26.01,20.81,0.0,31.21,7.8,5.2,57.23,28.61,5.2,23:08,8475650.0,Brandon Bollig,8473473.0,Milan Lucic,21.16,16.27,1.63,13.02,14.65,4.88,34.18,30.92,6.51
2015020563,Edmonton Oilers,22,Anaheim Ducks,24,24.43,35.7,1.88,35.7,26.3,3.76,60.13,62.0,5.64,32:21,8468611.0,Matt Hendricks,8469598.0,Kevin Bieksa,17.36,28.21,4.34,32.55,23.87,6.51,49.91,52.08,10.85
2015020572,Florida Panthers,13,New York Rangers,3,0.0,22.22,0.0,22.22,66.67,0.0,22.22,88.89,0.0,02:46,8470854.0,Tanner Glass,8465978.0,Shawn Thornton,17.82,20.97,7.34,40.89,36.69,5.24,58.71,57.66,12.58
2015020582,Anaheim Ducks,24,Winnipeg Jets,52,61.54,41.03,0.0,10.26,20.51,0.0,71.79,61.54,0.0,05:53,8473485.0,Chris Stewart,8469501.0,Chris Thorburn,27.72,19.96,6.65,19.96,29.94,5.54,47.67,49.89,12.2
2015020584,St. Louis Blues,19,Ottawa Senators,9,31.25,31.25,3.12,37.5,21.88,3.12,68.75,53.13,6.25,19:12,8476323.0,Max McCormick,8474125.0,Carl Gunnarsson,35.99,15.22,4.15,23.53,24.91,2.77,59.52,40.14,6.92
2015020585,Colorado Avalanche,21,Los Angeles Kings,26,34.78,30.43,0.0,13.04,17.39,8.7,47.83,47.83,8.7,14:08,8471657.0,Cody McLeod,8476404.0,Andy Andreoff,27.47,20.93,6.54,35.32,14.39,5.23,62.79,35.32,11.77
2015020600,Anaheim Ducks,24,Toronto Maple Leafs,10,56.25,21.09,10.55,24.61,31.64,7.03,80.86,52.73,17.58,17:56,8471392.0,Roman Polak,8476312.0,Josh Manson,32.81,11.41,9.98,38.51,18.54,2.85,71.32,29.95,12.84
2015020608,New Jersey Devils,1,Boston Bruins,6,12.46,18.69,0.0,31.14,24.91,0.0,43.6,43.6,0.0,09:39,8469547.0,Jordin Tootoo,8474736.0,Zac Rinaldo,20.26,36.94,4.77,26.22,15.49,4.77,46.47,52.43,9.53
2015020609,Carolina Hurricanes,12,Columbus Blue Jackets,29,26.76,20.68,4.86,29.19,34.05,3.65,55.95,54.73,8.51,49:22,8471273.0,Brandon Dubinsky,8474089.0,Brad Malone,16.93,5.64,11.29,62.07,11.29,5.64,79.0,16.93,16.93
2015020613,Anaheim Ducks,24,St. Louis Blues,19,21.48,42.95,5.86,35.14,27.33,1.95,56.62,70.28,7.81,30:44,8475765.0,Vladimir Tarasenko,8470616.0,Ryan Kesler,31.66,8.53,2.44,12.18,21.92,4.87,43.84,30.45,7.31
2015020615,Philadelphia Flyers,4,New York Islanders,2,29.11,26.95,3.23,18.33,42.05,5.39,47.44,69.0,8.63,55:46,8475314.0,Anders Lee,8475430.0,Brandon Manning,0.0,0.0,14.17,42.52,42.52,0.0,42.52,42.52,14.17
2015020618,Columbus Blue Jackets,29,Carolina Hurricanes,12,32.43,32.43,0.0,0.0,0.0,0.0,32.43,32.43,0.0,02:15,8471766.0,Jared Boll,8474089.0,Brad Malone,19.83,18.84,3.97,25.79,9.92,2.98,45.62,28.76,6.94
2015020619,San Jose Sharks,28,Toronto Maple Leafs,10,17.01,18.9,1.89,37.8,32.13,3.78,54.8,51.02,5.67,31:45,8470602.0,Dion Phaneuf,8474739.0,Tommy Wingels,31.86,14.87,6.37,16.99,14.87,4.25,48.85,29.73,10.62
2015020623,Los Angeles Kings,26,St. Louis Blues,19,17.0,48.88,2.13,8.5,21.25,6.38,25.5,70.13,8.5,28:20,8474145.0,Robert Bortuzzo,8474568.0,Luke Schenn,26.71,13.94,3.48,18.58,12.77,1.16,45.29,26.71,4.65
2015020624,Winnipeg Jets,52,Buffalo Sabres,7,42.83,42.83,2.68,16.06,26.77,2.68,58.88,69.59,5.35,22:33,8469501.0,Chris Thorburn,8473426.0,Mike Weber,41.66,30.44,3.2,30.44,20.83,3.2,72.1,51.27,6.41
2015020627,Minnesota Wild,30,New Jersey Devils,1,10.63,29.75,4.25,19.13,23.38,2.13,29.75,53.13,6.38,28:17,8473646.0,Ryan Carter,8469547.0,Jordin Tootoo,22.7,15.13,1.89,11.35,17.03,3.78,34.05,32.16,5.68
2015020629,Edmonton Oilers,22,Florida Panthers,13,7.09,21.26,0.0,7.09,42.52,0.0,14.17,63.78,0.0,08:30,8473468.0,Eric Gryba,8475760.0,Nick Bjugstad,26.8,30.29,2.33,12.82,36.12,6.99,39.61,66.41,9.32
2015020629,Edmonton Oilers,22,Florida Panthers,13,22.11,32.31,1.7,8.5,45.91,5.1,30.61,78.22,6.8,35:28,8475755.0,Alex Petrovic,8468611.0,Matt Hendricks,26.9,24.46,4.89,17.12,24.46,4.89,44.02,48.91,9.78
2015020629,Edmonton Oilers,22,Florida Panthers,13,26.98,31.24,2.84,8.52,41.18,7.1,35.5,72.43,9.94,42:21,8468611.0,Matt Hendricks,8476400.0,Logan Shaw,17.0,23.8,0.0,20.4,27.2,3.4,37.39,50.99,3.4
2015020631,Calgary Flames,20,San Jose Sharks,28,31.01,22.01,1.0,13.0,9.0,3.0,44.01,31.01,4.0,60:00,8477935.0,Sam Bennett,8471709.0,Marc-Edouard Vlasic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015020636,St. Louis Blues,19,New Jersey Devils,1,37.04,28.94,3.47,20.84,16.21,6.95,57.88,45.14,10.42,51:50,8469547.0,Jordin Tootoo,8471817.0,Ryan Reaves,0.0,14.69,22.04,29.39,14.69,7.35,29.39,29.39,29.39
2015020638,Winnipeg Jets,52,San Jose Sharks,28,20.89,41.78,0.0,27.85,6.96,0.0,48.74,48.74,0.0,08:43,8471371.0,Mike Brown,8470614.0,Mark Stuart,21.06,26.91,10.53,22.23,10.53,4.68,43.29,37.44,15.21
2015020638,Winnipeg Jets,52,San Jose Sharks,28,20.64,31.76,6.35,23.82,12.7,4.76,44.46,44.46,11.12,37:47,8475455.0,Brenden Dillon,8471217.0,Andrew Ladd,21.61,24.31,13.5,21.61,5.4,2.7,43.21,29.71,16.2
2015020643,Philadelphia Flyers,4,Boston Bruins,6,0.0,71.71,0.0,43.03,28.69,0.0,43.03,100.4,0.0,04:13,8476191.0,Kevan Miller,8475170.0,Brayden Schenn,19.36,21.51,3.23,29.04,27.97,3.23,48.4,49.48,6.45
2015020645,Anaheim Ducks,24,Ottawa Senators,9,37.15,30.95,3.1,27.86,27.86,3.1,65.0,58.81,6.19,19:30,8474697.0,Mark Borowiecki,8476312.0,Josh Manson,32.59,22.22,4.44,22.22,20.74,4.44,54.81,42.96,8.89
2015020645,Anaheim Ducks,24,Ottawa Senators,9,34.5,24.65,4.93,26.29,21.36,4.93,60.79,46.01,9.86,36:51,8467493.0,Chris Neil,8474034.0,Patrick Maroon,33.69,25.92,2.59,20.73,25.92,2.59,54.43,51.84,5.18
2015020650,Winnipeg Jets,52,Nashville Predators,18,25.52,30.15,0.0,27.84,23.2,4.64,53.35,53.35,4.64,25:57,8468700.0,Paul Gaustad,8470614.0,Mark Stuart,13.75,20.63,10.32,32.66,18.91,10.32,46.42,39.54,20.63
2015020654,Buffalo Sabres,7,Boston Bruins,6,32.04,48.05,0.0,32.04,48.05,0.0,64.07,96.11,0.0,15:01,8475728.0,Johan Larsson,8470171.0,Max Talbot,33.35,16.01,2.67,25.34,17.34,6.67,58.69,33.35,9.34
2015020667,Arizona Coyotes,53,New Jersey Devils,1,37.76,18.88,4.72,18.88,40.91,7.87,56.64,59.79,12.59,38:13,8470755.0,Brad Richardson,8471233.0,Travis Zajac,38.56,46.82,0.0,5.51,35.81,5.51,44.07,82.63,5.51
2015020662,Boston Bruins,6,Toronto Maple Leafs,10,52.27,39.2,6.53,26.13,26.13,6.53,78.4,65.34,13.07,09:25,8471733.0,Rich Clune,8474736.0,Zac Rinaldo,40.33,35.58,7.12,27.28,30.84,2.37,67.61,66.43,9.49
2015020663,Buffalo Sabres,7,Washington Capitals,15,22.51,18.95,5.92,33.17,17.77,5.92,55.68,36.72,11.85,50:43,8476880.0,Tom Wilson,8475220.0,Marcus Foligno,38.78,12.93,12.93,32.32,12.93,12.93,71.1,25.85,25.85
2015020672,Tampa Bay Lightning,14,Florida Panthers,13,30.26,20.18,5.04,22.7,22.7,2.52,52.96,42.87,7.57,47:38,8476975.0,Cedric Paquette,8468001.0,Derek MacKenzie,24.26,14.56,4.85,38.81,9.7,4.85,63.07,24.26,9.7
2015020676,Anaheim Ducks,24,Los Angeles Kings,26,12.88,35.42,0.0,19.32,35.42,6.44,32.2,70.84,6.44,18:48,8475188.0,Brayden McNabb,8474034.0,Patrick Maroon,37.86,40.78,5.83,24.76,27.67,2.91,62.62,68.45,8.74
2015020676,Anaheim Ducks,24,Los Angeles Kings,26,14.85,40.31,4.24,23.34,27.58,6.36,38.19,67.88,10.61,28:17,8474568.0,Luke Schenn,8473485.0,Chris Stewart,43.51,37.83,3.78,22.7,32.16,1.89,66.21,69.99,5.68
2015020677,Florida Panthers,13,Edmonton Oilers,22,28.46,14.23,0.0,0.0,28.46,0.0,28.46,42.69,0.0,04:16,8475790.0,Erik Gudbranson,8468611.0,Matt Hendricks,31.22,34.45,1.08,21.53,37.68,5.38,52.75,72.13,6.46
2015020680,Arizona Coyotes,53,Buffalo Sabres,7,26.0,20.0,3.0,26.0,36.0,5.0,52.0,56.0,8.0,60:00,8474567.0,Zach Bogosian,8477407.0,Anthony Duclair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015020684,Philadelphia Flyers,4,Toronto Maple Leafs,10,57.6,50.4,0.0,7.2,28.8,0.0,64.8,79.2,0.0,08:24,8470602.0,Dion Phaneuf,8475170.0,Brayden Schenn,26.74,29.07,5.81,36.05,18.6,4.65,62.79,47.67,10.47
2015020685,Columbus Blue Jackets,29,Washington Capitals,15,34.62,26.92,1.92,23.08,25.0,3.85,57.69,51.92,5.77,31:27,8473992.0,Justin Falk,8475247.0,Michael Latta,29.42,27.32,4.2,21.02,8.41,6.3,50.44,35.73,10.51
2015020699,Winnipeg Jets,52,Nashville Predators,18,16.07,26.79,0.0,26.79,37.5,5.36,42.86,64.29,5.36,11:16,8471760.0,Cody Bass,8470614.0,Mark Stuart,28.32,22.16,4.92,23.39,13.54,3.69,51.71,35.7,8.62
2015020706,Ottawa Senators,9,New York Islanders,2,21.3,63.91,0.0,21.3,42.6,0.0,42.6,106.51,0.0,02:52,8474697.0,Mark Borowiecki,8474709.0,Matt Martin,28.35,25.2,4.2,29.4,25.2,3.15,57.76,50.41,7.35
2015020707,Florida Panthers,13,Chicago Blackhawks,16,29.43,32.53,4.65,21.69,17.04,4.65,51.12,49.57,9.29,38:44,8471956.0,Andrew Desjardins,8475755.0,Alex Petrovic,25.39,16.93,2.82,36.68,19.75,2.82,62.07,36.68,5.64
2015020731,Boston Bruins,6,Anaheim Ducks,24,42.11,31.58,0.0,42.11,0.0,0.0,84.21,31.58,0.0,05:42,8476792.0,Torey Krug,8473485.0,Chris Stewart,30.94,18.78,5.52,32.04,16.57,6.63,62.98,35.36,12.15
2015020735,Ottawa Senators,9,Buffalo Sabres,7,15.54,41.44,0.0,51.8,25.9,0.0,67.34,67.34,0.0,11:39,8474567.0,Zach Bogosian,8474250.0,Zack Smith,38.47,24.82,4.96,11.17,21.1,3.72,49.64,45.92,8.69
2015020736,Florida Panthers,13,Toronto Maple Leafs,10,22.03,37.76,0.0,12.59,44.06,3.15,34.62,81.82,3.15,19:15,8475180.0,Peter Holland,8477932.0,Aaron Ekblad,22.09,14.72,7.36,26.5,32.39,8.83,48.59,47.12,16.2
